per_cap_income,zipcode
12799,83239
13054,83241
14403,83243
12044,83244
17163,83245
16808,83246
17695,83250
16041,83251
13912,83252
6467,83253
12974,83254
14797,83255
15624,83261
11721,83262
14198,83263
13728,83271
10997,83272
13983,83274
16829,83276
14192,83277
19290,83278
14457,83281
15103,83283
11957,83285
12725,83286
20983,83287
0,832HH
10951,832XX
17400,83301
14786,83302
22468,83311
5167,83312
22316,83313
14938,83314
15735,83316
13905,83318
13196,83320
13843,83321
15118,83322
13016,83323
11773,83324
16656,83325
20262,83327
15154,83328
14371,83330
15528,83332
27939,83333
14341,83334
11825,83335
13567,83336
8556,83337
15815,83338
40587,83340
16184,83341
15257,83342
12651,83344
13427,83346
15046,83347
34570,83348
12892,83349
13460,83350
15626,83352
50658,83353
40829,83354
14762,83355
0,833HH
28075,833XX
15565,83401
17359,83402
24449,83404
17885,83406
13694,83420
13377,83421
18378,83422
10962,83423
12422,83424
12355,83425
14353,83427
21459,83428
32019,83429
13739,83431
14165,83433
13033,83434
9680,83435
11799,83436
10680,83440
14520,83442
12231,83443
13051,83444
12584,83445
12128,83446
13881,83448
22899,83449
10524,83450
11836,83451
16414,83452
19213,83455
18566,83462
12489,83463
11311,83464
11194,83465
20847,83466
16141,83467
17617,83468
5760,83469
0,834HH
12783,834XX
19041,83501
13072,83520
14090,83522
18912,83523
14266,83524
14959,83525
16368,83526
15642,83530
12938,83533
18200,83535
14167,83536
18036,83537
12433,83539
12764,83540
18077,83541
10958,83542
16381,83543
15714,83544
16892,83545
14932,83546
19962,83547
12825,83548
15587,83549
11048,83552
13707,83553
12893,83554
16251,83555
0,835HH
15763,835XX
18104,83601
23962,83602
19366,83604
14009,83605
15707,83607
14325,83610
17645,83611
14953,83612
17493,83615
27353,83616
15341,83617
16158,83619
14844,83620
20481,83622
14625,83623
13540,83624
15542,83626
18372,83627
12201,83628
13854,83629
14767,83631
13962,83632
16676,83633
14867,83634
17887,83637
20134,83638
13457,83639
14876,83641
22069,83642
16322,83643
15281,83644
17087,83645
16476,83647
17671,83648
13293,83650
15146,83651
14734,83654
14155,83655
11543,83656
17196,83657
13724,83660
14376,83661
21426,83666
19270,83669
15773,83670
20525,83671
15506,83672
12883,83676
17667,83677
16819,83686
14755,83687
0,836HH
13190,836XX
28526,83702
24105,83703
20446,83704
17946,83705
25353,83706
21431,83709
29613,83712
22473,83713
17001,83714
23865,83716
0,83788
0,837HH
21891,837XX
16012,83801
17432,83802
18594,83803
14018,83804
14691,83805
12139,83806
12590,83808
16964,83809
16800,83810
13042,83811
14389,83812
15739,83813
19241,83814
19295,83815
26447,83821
12717,83822
19419,83823
9328,83824
13741,83826
17037,83827
9654,83830
21310,83832
20448,83833
17091,83834
20599,83835
20453,83836
16078,83837
17100,83839
22514,83841
16137,83842
15856,83843
15096,83845
15203,83846
13812,83847
36934,83848
16547,83849
15909,83850
12387,83851
11700,83852
16885,83853
18046,83854
16430,83855
14426,83856
23271,83857
15435,83858
16799,83860
17010,83861
19249,83864
15294,83866
17674,83867
13699,83868
13854,83869
12117,83870
18838,83871
22595,83872
15448,83873
10579,83874
15832,83876
0,838HH
15628,838XX
10946,84001
13067,84002
17071,84003
22014,84004
19758,84006
10928,84007
23658,84010
14057,84013
19673,84014
15972,84015
19975,84017
15872,84018
22905,84020
12664,84021
11338,84022
21363,84023
22644,84024
24355,84025
7909,84026
14194,84027
20079,84028
15710,84029
9290,84031
19242,84032
15794,84033
15044,84034
14221,84035
18948,84036
18841,84037
22374,84038
10800,84039
23486,84040
16976,84041
18447,84042
16346,84043
14372,84044
13390,84046
17908,84047
23450,84049
17706,84050
12543,84051
10927,84052
13756,84053
21128,84054
19714,84055
12937,84056
15378,84057
16851,84058
45598,84060
24350,84061
15448,84062
9814,84063
13003,84064
17935,84065
12235,84066
17775,84067
14509,84069
17637,84070
18247,84071
11140,84072
17351,84073
17204,84074
16547,84075
9065,84076
14581,84078
12436,84080
16626,84082
10918,84083
16462,84084
5202,84085
12475,84086
17879,84087
17444,84088
28937,84092
28406,84093
19505,84094
20837,84095
18134,84097
37109,84098
0,840HH
10274,840XX
12823,84101
19973,84102
30303,84103
11542,84104
26854,84105
21850,84106
20879,84107
32585,84108
26251,84109
16537,84111
4777,84112
0,84113
15004,84115
12815,84116
29066,84117
15845,84118
14971,84119
15211,84120
29462,84121
18550,84123
28043,84124
14742,84128
0,84180
0,841HH
0,841XX
17357,84301
15887,84302
27083,84304
13317,84305
14761,84306
15120,84307
16782,84309
22664,84310
15404,84311
13818,84312
21884,84313
14944,84314
19212,84315
15641,84316
20946,84317
15722,84318
14921,84319
12403,84320
14203,84321
17621,84324
17724,84325
14101,84326
12584,84327
14226,84328
12110,84329
13354,84330
13945,84331
20726,84332
14403,84333
14242,84334
15016,84335
10725,84336
15615,84337
13514,84338
15777,84339
17020,84340
16125,84341
0,843HH
0,843XX
13873,84401
21900,84403
16296,84404
18680,84405
21334,84414
0,844HH
15269,84501
8221,84510
11703,84511
10411,84512
14132,84513
14209,84516
12863,84518
14093,84520
12931,84521
16586,84522
14510,84523
12043,84525
16299,84526
14717,84528
13761,84529
13576,84530
7937,84531
17607,84532
14164,84533
5247,84534
13384,84535
7687,84536
15778,84537
13752,84539
14637,84540
15048,84542
0,845HH
13022,84601
15035,84604
10437,84606
14791,84620
10105,84621
12008,84622
8927,84623
14106,84624
10169,84626
9843,84627
14334,84628
13346,84629
16835,84630
12533,84631
12221,84632
11556,84633
14211,84634
12870,84635
13491,84636
16985,84637
12855,84638
12069,84639
11201,84640
12539,84642
20025,84643
12105,84645
11991,84646
13418,84647
13100,84648
13250,84649
12389,84650
15814,84651
12460,84652
18303,84653
14594,84654
13667,84655
13666,84656
12712,84657
15772,84660
12248,84662
15711,84663
17746,84664
11088,84667
0,846HH
8397,846XX
14359,84701
8558,84710
14599,84711
8244,84712
14722,84713
9696,84714
14029,84715
13546,84716
18936,84717
12076,84718
32647,84719
13550,84720
22130,84722
12663,84723
12305,84724
13000,84725
13903,84726
6651,84728
17030,84729
14430,84730
11895,84731
18717,84732
12046,84733
10227,84734
13534,84735
12339,84736
12925,84737
17181,84738
10563,84739
11644,84740
16165,84741
12197,84743
15503,84744
12113,84745
16719,84747
12960,84749
12319,84750
18465,84751
11585,84752
8745,84753
14980,84754
12562,84755
19542,84757
12518,84758
13179,84759
11341,84760
15265,84761
10056,84762
19000,84764
15929,84765
9647,84766
15444,84770
13722,84772
16394,84773
12549,84774
17472,84775
13938,84776
14815,84779
14310,84780
22768,84781
15203,84782
20925,84783
19131,84790
0,847HH
14293,847XX
16127,85003
16511,85004
9332,85006
13826,85007
12300,85008
9170,85009
28740,85012
24831,85013
20605,85014
14131,85015
27549,85016
11399,85017
32476,85018
12656,85019
26582,85020
22650,85021
27505,85022
23343,85023
25358,85024
20530,85027
35101,85028
18720,85029
11213,85031
20559,85032
11719,85033
8247,85034
10351,85035
15977,85037
11566,85040
10393,85041
11159,85043
31790,85044
40878,85045
34354,85048
27723,85050
17300,85051
19908,85053
36624,85054
25828,85085
23882,85086
26266,85087
0,850HH
16016,85201
20428,85202
19851,85203
15938,85204
21627,85205
22841,85206
21362,85207
19178,85208
16375,85210
20454,85212
23028,85213
27035,85215
24117,85219
16500,85220
4902,85221
15294,85222
19094,85223
23270,85224
19188,85225
27809,85226
13129,85228
6999,85230
9686,85231
11981,85232
25869,85233
24263,85234
10038,85235
22617,85236
16682,85237
12450,85239
10098,85241
18868,85242
13063,85245
7168,85247
31653,85248
24827,85249
32440,85250
29132,85251
74605,85253
34509,85254
58124,85255
8187,85256
21911,85257
47564,85258
47657,85259
37528,85260
67698,85262
58011,85263
18962,85264
32222,85268
9183,85272
13037,85273
14968,85281
21696,85282
24527,85283
36604,85284
14719,85292
24269,85296
0,852HH
18318,852XX
12266,85301
19493,85302
15232,85303
21818,85304
19509,85305
20213,85306
16838,85307
26079,85308
12490,85309
28551,85310
8136,85320
12206,85321
13409,85322
17732,85323
20214,85324
12974,85325
13609,85326
15538,85328
7893,85329
35895,85331
16561,85332
8904,85333
14528,85334
10342,85335
6813,85336
10205,85337
25432,85338
15477,85339
29905,85340
18413,85342
15210,85344
18849,85345
15970,85346
12781,85347
13753,85348
6266,85349
7685,85350
25433,85351
14166,85353
13167,85354
20549,85355
13725,85356
11363,85357
13050,85360
11276,85361
15569,85362
17080,85363
14542,85364
18888,85365
20760,85367
25250,85373
21956,85374
31633,85375
17833,85379
26469,85381
25443,85382
21579,85390
0,853HH
15461,853XX
16112,85501
4962,85530
9950,85531
14637,85533
14708,85534
9055,85535
11988,85536
16462,85539
17574,85540
19383,85541
7369,85542
12268,85543
23741,85544
15112,85545
13578,85546
4813,85550
13359,85552
15405,85553
13389,85554
0,855HH
0,855XX
16339,85601
17564,85602
16056,85603
9311,85605
18405,85606
9982,85607
22120,85608
13355,85609
13212,85610
26857,85611
11614,85613
30247,85614
19409,85615
15020,85616
13845,85617
10818,85618
10782,85619
10691,85621
19044,85623
18194,85624
15907,85625
10386,85627
20202,85629
14779,85630
16449,85631
13420,85632
12640,85633
6793,85634
18804,85635
26953,85637
15796,85638
5379,85639
20658,85640
21888,85641
13463,85643
16937,85645
42994,85646
12576,85648
24455,85650
16473,85653
9338,85654
0,856HH
15746,85701
26087,85704
13343,85705
10712,85706
10785,85708
19842,85710
16910,85711
18558,85712
12215,85713
10186,85714
28560,85715
19449,85716
44210,85718
14867,85719
17266,85730
15725,85735
13215,85736
31000,85737
25635,85739
19846,85741
23908,85742
20952,85743
21291,85745
13638,85746
22126,85747
27304,85748
35072,85749
39901,85750
15822,85901
5473,85911
31355,85920
25250,85922
11475,85923
13074,85924
15853,85925
4551,85926
22749,85927
11836,85928
16867,85929
4016,85930
21981,85931
16418,85932
17591,85933
18779,85934
23807,85935
12800,85936
14062,85937
14398,85938
12038,85939
15126,85940
6289,85941
15493,85942
18189,86001
19651,86004
23389,86015
8226,86016
23800,86017
19325,86018
6482,86020
5429,86021
11712,86022
18696,86023
25630,86024
13796,86025
5102,86030
7497,86031
12020,86032
7940,86033
9259,86034
6900,86035
9215,86036
6833,86039
16146,86040
7275,86042
6261,86043
6982,86044
10122,86045
16544,86046
10889,86047
22056,86052
7446,86053
9075,86054
0,860HH
23518,860XX
21232,86301
24448,86303
25196,86305
16088,86314
10975,86320
15753,86321
15367,86322
18483,86323
18303,86324
16575,86325
17419,86326
20448,86327
19755,86331
14691,86332
15262,86333
12852,86334
17192,86335
30098,86336
12596,86337
19684,86338
26757,86343
29560,86351
16327,86401
18178,86403
18637,86404
22265,86406
14474,86413
17038,86426
19230,86429
25746,86430
11631,86431
13666,86432
14388,86433
11159,86434
7422,86435
16316,86436
19904,86437
12665,86438
14790,86440
12940,86441
15846,86442
13026,86444
0,864HH
23913,864XX
7490,86502
7399,86503
10134,86504
7761,86505
5972,86506
3793,86507
6056,86508
5406,86510
11045,86511
8194,86512
5645,86514
10610,86515
5452,86520
5137,86535
8181,86538
4842,86540
5918,86544
7292,86545
3900,86547
4251,86549
6426,86556
11999,87001
15006,87002
12992,87004
9743,87005
15023,87006
6860,87007
31146,87008
28219,87010
10637,87011
9961,87012
7861,87013
9745,87014
18906,87015
14534,87016
10434,87017
4596,87018
13715,87020
10783,87022
13482,87023
8910,87024
26478,87025
9844,87026
18583,87027
12602,87028
15155,87029
13983,87031
11756,87032
8551,87034
13276,87035
13713,87036
5833,87037
8563,87038
9514,87040
15073,87041
15021,87042
34942,87043
13461,87044
5083,87045
30220,87047
32645,87048
13751,87049
5713,87052
9949,87053
14889,87056
23855,87059
7188,87060
20565,87061
9298,87062
10709,87063
17607,87064
19081,87068
9944,87070
9423,87072
24680,87083
0,870HH
12874,870XX
12715,87102
22561,87104
13471,87105
18526,87106
21053,87107
16108,87108
22277,87109
22440,87110
30118,87111
21072,87112
18509,87113
23407,87114
11815,87116
16074,87118
22144,87120
12972,87121
41171,87122
21264,87123
20174,87124
0,871XX
15091,87301
6971,87305
7728,87310
5302,87311
11966,87312
7411,87313
7105,87315
7949,87316
9713,87317
8848,87319
8877,87320
9785,87321
6224,87322
8253,87323
8562,87325
9653,87326
6975,87327
5467,87328
14921,87347
0,87357
7146,87364
10127,87375
19024,873XX
15845,87401
21736,87402
15537,87410
17448,87412
14512,87413
20368,87415
8476,87416
14358,87417
18094,87418
28820,87419
7976,87420
10328,87421
6859,87455
6499,87461
0,874HH
5517,874XX
28086,87501
22373,87505
19230,87510
13298,87511
10454,87512
13282,87513
20654,87514
10901,87515
11105,87516
13985,87517
16408,87518
11312,87519
18050,87520
10601,87521
16951,87522
19413,87524
23171,87525
15241,87527
10788,87528
18512,87529
14032,87530
15386,87531
15028,87532
12813,87533
18612,87535
12511,87537
15337,87539
25568,87540
12875,87543
34646,87544
17007,87548
14996,87549
19921,87551
14135,87552
11517,87553
13878,87556
17183,87557
21865,87558
13053,87560
11300,87562
21868,87564
11657,87565
11362,87566
15196,87567
8620,87569
16322,87571
17900,87573
11377,87575
11191,87577
9893,87578
10818,87579
10284,87580
8906,87581
20227,87582
12124,87583
0,875HH
15385,875XX
13250,87701
26215,87710
8859,87711
14692,87712
11536,87713
15718,87714
12463,87715
16904,87718
13300,87722
12665,87723
9458,87724
12844,87728
21346,87729
26435,87730
9641,87731
10776,87732
13341,87733
20296,87734
7741,87735
10821,87736
15403,87740
20280,87742
17965,87743
12760,87745
14075,87747
2160,87750
12232,87752
14495,87753
10470,877XX
13225,87801
8747,87820
14264,87821
21144,87823
10898,87824
8660,87825
12591,87827
13503,87828
12485,87829
15142,87830
22235,87831
15510,87832
14497,87901
7790,87930
14242,87931
19654,87933
20769,87935
11288,87936
11644,87937
25850,87939
7559,87940
8986,87941
13303,87942
15328,87943
0,879HH
0,879XX
12286,88001
16526,88002
3183,88003
5549,88004
17911,88005
15670,88008
19321,88009
23030,88011
13608,88012
13673,88020
8684,88021
5916,88022
11150,88023
4651,88024
13900,88025
9720,88026
7740,88027
7135,88029
11589,88030
19100,88033
15426,88036
17197,88038
16944,88039
10295,88040
15825,88041
11100,88042
10855,88043
12993,88044
11142,88045
14031,88047
7562,88048
20519,88049
40302,88051
14672,88052
12884,88053
17358,88055
11615,88056
15585,88061
6330,88063
15237,88065
6425,88072
17000,880XX
15088,88101
27683,88112
11352,88113
18146,88114
10783,88115
22954,88116
14557,88118
14111,88119
17861,88120
18171,88121
15747,88124
12454,88125
7946,88126
13973,88130
13554,88132
10641,88134
12352,88135
14832,88136
15220,88201
13915,88210
19417,88213
16977,88220
11962,88230
14598,88231
10732,88232
13993,88240
16364,88242
68924,88250
15514,88252
13208,88253
18015,88254
16848,88255
11647,88256
13545,88260
24119,88262
12588,88263
0,88264
13176,88265
12283,88267
26164,88268
13914,88301
15139,88310
22495,88312
17552,88314
15861,88316
21165,88317
29415,88318
14240,88321
7215,88323
17670,88324
21508,88325
13559,88330
12412,88336
16022,88337
20487,88338
15960,88339
8079,88340
16892,88341
14738,88343
19148,88344
22865,88345
12995,88346
14841,88347
13839,88348
11743,88350
16590,88351
12844,88352
10983,88353
8977,88354
19793,883XX
15315,88401
17157,88410
8595,88411
24370,88414
14779,88415
19676,88416
2860,88417
15000,88418
10480,88419
16945,88421
32600,88422
16281,88424
12748,88426
13570,88427
14100,88430
30364,88431
12992,88434
11296,88435
9762,88436
19524,88437
0,884HH
0,884XX
16857,89001
17040,89003
30479,89004
29777,89005
16820,89007
20338,89008
17570,89010
148899,89011
32614,89012
20149,89013
28646,89014
20849,89015
21336,89017
14687,89018
19134,89019
19789,89020
16586,89021
20881,89022
15380,89024
14710,89025
20191,89027
52844,89028
21097,89029
11364,89030
20977,89031
18964,89032
27058,89039
17639,89040
15969,89042
14177,89043
18320,89046
18281,89047
17727,89048
18099,89049
35693,89052
0,890HH
14506,890XX
12763,89101
17768,89102
19841,89103
16503,89104
13387,89106
18916,89107
19373,89108
18800,89109
16623,89110
47608,89113
12509,89115
30996,89117
22678,89118
17021,89119
26001,89120
21184,89121
17497,89122
25756,89123
31532,89124
26487,89128
27022,89129
25059,89130
23248,89131
41681,89134
32165,89135
34208,89139
34293,89141
18795,89142
24532,89143
36578,89144
25143,89145
24517,89146
25488,89147
67448,89148
32710,89149
18063,89156
13301,89191
18485,891XX
17985,89301
16771,89310
26330,89311
13110,89314
18029,89316
15582,89317
20183,89318
0,893HH
17468,893XX
18980,89403
8247,89404
12570,89405
19273,89406
18585,89408
14776,89409
23954,89410
44034,89411
77639,89413
21373,89414
18436,89415
22579,89418
16543,89419
33693,89420
11756,89421
13217,89422
26291,89423
10019,89424
11571,89425
14591,89426
10092,89427
14164,89428
16679,89429
18888,89430
17883,89431
15395,89433
23268,89434
26974,89436
45896,89439
23432,89440
15714,89442
21323,89444
19776,89445
18475,89447
44515,89448
33785,89449
53496,89451
0,894HH
19123,894XX
21173,89501
17702,89502
20194,89503
19958,89506
37930,89509
20679,89510
34849,89511
14563,89512
25442,89523
17385,895XX
19274,89701
30143,89703
27505,89704
24736,89705
18798,89706
0,897HH
0,897XX
19680,89801
13715,89803
20546,89815
17016,89820
19790,89821
19558,89822
16510,89823
0,89824
13261,89825
14019,89826
23482,89828
17422,89830
22746,89831
9869,89832
15955,89833
13799,89834
16923,89835
12322,89883
14632,898XX
7632,90001
8741,90002
7804,90003
15461,90004
12015,90005
10032,90006
8586,90007
20672,90008
32307,90010
8071,90011
18769,90012
11280,90013
14548,90014
10303,90015
14075,90016
8505,90017
11407,90018
16987,90019
16023,90020
11126,90021
9595,90022
8326,90023
39970,90024
35178,90025
14703,90026
24567,90027
15486,90028
10314,90029
9892,90031
11985,90032
7775,90033
23030,90034
34549,90035
35344,90036
8507,90037
11607,90038
25069,90039
12047,90040
21596,90041
14450,90042
18610,90043
9162,90044
28635,90045
37352,90046
14527,90047
40392,90048
75965,90049
43492,90056
9419,90057
7359,90058
8327,90059
9306,90061
12382,90062
9639,90063
41864,90064
16582,90065
26532,90066
86319,90067
54144,90068
61969,90069
0,90071
96584,90077
0,900HH
8996,90201
97198,90210
39636,90211
49922,90212
11101,90220
9168,90221
10356,90222
26975,90230
25720,90232
21606,90240
18869,90241
15576,90242
33996,90245
14741,90247
19456,90248
19133,90249
15561,90250
54201,90254
9534,90255
14363,90260
0,90261
9549,90262
0,90263
62351,90265
61184,90266
8926,90270
81609,90272
65641,90274
46294,90275
43623,90277
34511,90278
10603,90280
46834,90290
34455,90291
67210,90292
50615,90293
0,902HH
13390,90301
15224,90302
12418,90303
8950,90304
23457,90305
33049,90401
91147,90402
47085,90403
25132,90404
40395,90405
0,904HH
18784,90501
19749,90502
28844,90503
21866,90504
31313,90505
22388,90601
17251,90602
25600,90603
17839,90604
16922,90605
13822,90606
19888,90620
15776,90621
26591,90623
25669,90630
21690,90631
22424,90638
15154,90640
14025,90650
12984,90660
15009,90670
14826,90680
0,906HH
15763,90701
25175,90703
20452,90704
15982,90706
18425,90710
23609,90712
24089,90713
16990,90715
10866,90716
21576,90717
32197,90720
11491,90723
18043,90731
30842,90732
34460,90740
53507,90742
37184,90743
11600,90744
15665,90745
21037,90746
0,907HH
0,907XX
17668,90802
48056,90803
14374,90804
12397,90805
13412,90806
28830,90807
28096,90808
12848,90810
7567,90813
29451,90814
28547,90815
12439,90822
0,908HH
28345,91001
26785,91006
27930,91007
19444,91010
53497,91011
21637,91016
23537,91020
40860,91024
32763,91030
24602,91040
20416,91042
0,910HH
38069,910XX
26427,91101
19151,91103
21168,91104
62204,91105
32347,91106
32951,91107
60435,91108
18795,91201
26330,91202
16383,91203
13589,91204
13941,91205
25078,91206
36659,91207
38117,91208
28922,91214
39869,91301
53812,91302
14853,91303
22926,91304
18596,91306
31382,91307
29706,91311
39148,91316
30840,91320
22526,91321
23278,91324
24251,91325
36528,91326
10806,91331
16899,91335
11122,91340
15572,91342
16026,91343
26627,91344
17923,91345
27342,91350
24247,91351
14114,91352
32688,91354
34028,91355
36327,91356
29144,91360
49705,91361
41378,91362
44472,91364
36156,91367
39153,91377
35625,91381
25330,91384
0,913HH
0,913XX
19610,91401
11426,91402
43145,91403
13668,91405
16311,91406
17415,91411
40797,91423
61336,91436
23281,91501
16874,91502
26824,91504
28073,91505
28105,91506
16817,91601
37348,91602
49016,91604
11781,91605
14095,91606
26791,91607
0,91608
25936,91701
13753,91702
11560,91706
26175,91709
17277,91710
29360,91711
34182,91719
17488,91722
18884,91723
24056,91724
19871,91730
10273,91731
10612,91732
9881,91733
27308,91737
25067,91739
20694,91740
31303,91741
0,91743
11769,91744
21900,91745
12387,91746
19125,91748
26364,91750
15456,91752
18754,91754
16290,91755
39361,91759
15675,91761
13739,91762
13413,91763
12923,91764
25594,91765
13547,91766
13821,91767
11882,91768
12671,91770
28370,91773
24786,91775
14229,91776
19976,91780
34449,91784
18914,91786
25095,91789
17617,91790
23515,91791
17548,91792
0,917HH
31633,917XX
17773,91801
16968,91803
28472,91901
29515,91902
17213,91905
16470,91906
19715,91910
14769,91911
23345,91913
26085,91914
25624,91915
23444,91916
18582,91917
13028,91931
16123,91932
13704,91934
32491,91935
24977,91941
23352,91942
16990,91945
21767,91948
12238,91950
25162,91962
12587,91963
17584,91977
21247,91978
8392,91980
0,919HH
32800,919XX
30642,92003
21148,92004
33621,92007
29273,92008
39858,92009
62009,92014
24723,92019
18590,92020
18277,92021
34304,92024
16332,92025
21505,92026
19170,92027
22180,92028
30009,92029
23864,92036
49071,92037
20367,92040
15892,92054
23675,92056
19990,92057
12630,92059
27055,92060
22272,92061
29499,92064
23153,92065
11619,92066
104487,92067
18892,92069
23704,92070
21499,92071
47753,92075
26198,92078
22526,92082
18675,92083
19082,92084
24630,92086
57518,92091
0,920HH
739,920XX
22428,92101
10902,92102
35752,92103
18465,92104
10634,92105
35704,92106
28430,92107
29348,92108
31117,92109
24917,92110
20373,92111
8620,92113
13706,92114
16609,92115
23917,92116
23514,92117
34674,92118
28126,92119
31671,92120
35536,92121
33279,92122
22319,92123
26114,92124
21680,92126
31405,92127
35340,92128
27408,92129
47232,92130
39672,92131
16487,92139
14005,92154
9256,92173
0,921HH
14875,92201
16928,92203
77302,92210
38170,92211
16633,92220
16584,92223
11194,92225
13257,92227
9746,92230
10051,92231
14053,92233
16382,92234
7454,92236
12326,92239
12517,92240
15884,92241
14071,92242
14390,92243
9249,92249
14324,92250
17626,92251
13824,92252
27097,92253
6804,92254
18220,92256
13539,92257
9088,92258
17092,92259
30226,92260
22205,92262
31567,92264
9568,92266
18820,92267
19043,92268
59998,92270
9709,92273
9236,92274
15004,92275
18064,92276
14606,92277
16338,92278
3108,92280
9356,92281
16850,92282
9943,92283
15974,92284
14363,92285
0,922HH
20942,922XX
10175,92301
42000,92304
31722,92305
18993,92307
16373,92308
11415,92309
12798,92310
16396,92311
22313,92313
20749,92314
21213,92315
11921,92316
25867,92317
8556,92318
20397,92320
27847,92321
12455,92323
13710,92324
21000,92325
16010,92327
25342,92328
12292,92332
26612,92333
11471,92335
15860,92336
15760,92337
26279,92338
23849,92339
20028,92341
21315,92342
16031,92345
18724,92346
13069,92347
28166,92352
20033,92354
14123,92356
23805,92358
17611,92359
15415,92363
15422,92364
15477,92365
11100,92368
15571,92371
15642,92372
29878,92373
18880,92374
12079,92376
18649,92377
21879,92382
23873,92384
14633,92386
10395,92389
15842,92392
13863,92394
21912,92397
14249,92398
19295,92399
0,923HH
14487,923XX
8029,92401
13954,92404
12311,92405
14753,92407
10000,92408
9449,92410
9464,92411
15051,92501
16618,92503
18196,92504
15798,92505
29027,92506
14716,92507
22205,92508
15132,92509
36532,92518
15155,92530
21774,92532
15819,92536
16218,92539
14068,92543
17858,92544
18855,92545
12224,92548
23437,92549
14034,92551
12240,92553
20013,92555
17828,92557
23340,92561
24612,92562
19931,92563
17473,92567
12118,92570
12210,92571
14270,92582
13165,92583
19158,92584
16323,92585
19223,92586
25207,92587
23434,92590
21726,92591
23774,92592
19806,92595
17634,92596
0,925HH
0,925XX
45009,92602
29447,92604
30601,92606
36026,92610
29978,92612
35196,92614
31042,92618
35087,92620
33147,92624
76704,92625
26525,92626
21258,92627
40170,92629
28647,92630
31188,92646
23673,92647
37918,92648
40710,92649
59111,92651
34506,92653
14681,92655
34765,92656
76870,92657
66659,92660
51023,92661
70534,92662
50653,92663
32788,92672
37483,92673
30380,92675
36028,92676
38741,92677
45044,92679
18292,92683
30642,92688
29984,92691
36690,92692
39404,92694
0,926HH
0,926XX
9482,92701
9916,92703
12810,92704
30591,92705
15258,92706
12834,92707
26559,92708
20200,92780
44904,92782
0,927HH
14303,92801
14111,92802
15889,92804
12868,92805
18540,92806
32721,92807
37278,92808
26035,92821
30971,92823
23428,92831
17546,92832
20124,92833
36752,92835
16983,92840
17101,92841
12142,92843
13707,92844
26439,92845
20479,92860
53391,92861
21689,92865
22491,92866
25921,92867
17408,92868
28427,92869
24166,92870
19064,92879
20462,92880
24079,92881
20053,92882
22213,92883
32720,92886
41879,92887
0,928HH
0,928XX
22445,93001
26190,93003
25012,93004
28613,93010
34351,93012
25912,93013
15458,93015
25674,93021
25391,93022
26880,93023
15683,93030
11975,93033
26011,93035
13169,93040
16600,93041
16197,93060
24949,93063
27843,93065
31995,93066
41533,93067
0,930HH
14267,930XX
20068,93101
26828,93103
35636,93105
64514,93108
32691,93109
31925,93110
29928,93111
17472,93117
0,931HH
0,931XX
9195,93201
11432,93202
7940,93203
14058,93204
12385,93205
10722,93206
15768,93207
19276,93208
16145,93210
14612,93212
9975,93215
21428,93216
10322,93218
7571,93219
16163,93221
24989,93222
8777,93223
18181,93224
19381,93225
20571,93226
17715,93230
9317,93234
9103,93235
22573,93238
7483,93239
14692,93240
7793,93241
13596,93242
15082,93243
22855,93244
15599,93245
10807,93247
10111,93249
9947,93250
17240,93251
18490,93252
14641,93254
11590,93255
8303,93256
12684,93257
16440,93260
6304,93261
24980,93262
10941,93263
23748,93265
10171,93266
9722,93267
15304,93268
10217,93270
23919,93271
11235,93272
13606,93274
8745,93276
20788,93277
14099,93280
9167,93282
15564,93283
15570,93285
11696,93286
16597,93287
14988,93291
17634,93292
0,932HH
225,932XX
17106,93301
11969,93304
9945,93305
16887,93306
9347,93307
17444,93308
20038,93309
27870,93311
23692,93312
16982,93313
0,933HH
0,933XX
23559,93401
24699,93402
18113,93405
25976,93420
20688,93422
29033,93424
21586,93426
23003,93427
29105,93428
17376,93429
25604,93430
21242,93432
18591,93433
11126,93434
0,93435
17896,93436
13570,93437
20906,93440
37891,93441
21958,93442
20169,93444
16735,93445
20439,93446
11379,93447
30837,93449
12484,93450
18361,93451
27801,93452
21466,93453
18108,93454
22684,93455
10087,93458
38062,93460
14262,93461
29081,93463
22517,93465
0,934HH
0,934XX
14233,93501
20015,93505
29368,93510
13611,93512
18281,93513
20569,93514
17675,93516
20132,93517
18437,93518
11100,93522
13858,93523
20254,93526
21990,93527
18858,93528
28016,93529
18621,93530
26202,93531
21433,93532
16067,93534
15311,93535
20197,93536
32752,93541
15412,93543
20014,93544
16156,93545
24698,93546
16353,93549
13429,93550
25219,93551
15447,93552
18801,93553
22093,93554
21725,93555
17477,93560
20266,93561
16974,93562
30300,93563
12844,93591
0,935HH
22683,935XX
18788,93601
18999,93602
22577,93603
26776,93604
20287,93605
7378,93606
6738,93608
11837,93609
11522,93610
23701,93611
15085,93612
21004,93614
7576,93615
11775,93616
12044,93618
12700,93620
13576,93621
9755,93622
6524,93623
8980,93624
14092,93625
22904,93626
4079,93627
11736,93628
11348,93630
16693,93631
14072,93634
15521,93635
15462,93637
12564,93638
8512,93640
12150,93641
18255,93643
20152,93644
30662,93645
8151,93646
8117,93647
7597,93648
9156,93650
16759,93651
22755,93652
20184,93653
13016,93654
13194,93656
15066,93657
7871,93660
13017,93662
25111,93664
7383,93665
10319,93666
17429,93667
15141,93668
